,Last_Move_Quality_Depth_1,Last_Move_Quality_Depth_2,Last_Move_Quality_Depth_3,Last_Move_Quality_Depth_4,Last_Move_Quality_Depth_5,Last_Move_Quality_Depth_6,Last_Move_Quality_Depth_7,Last_Move_Quality_Depth_8,white_active,game_id,move_ply,rt,move,time_control,active_elo,board
472,0.0,-0.07527714016158216,0.0,-0.011425781998669393,0.09822804599976787,0.04914688273765333,-0.047776312071317495,0.06560520749562171,True,XCAh8ofi,28.0,3.0,f8d8,60+0,2109.0,r1b2Qnr/pp3p1p/1k2p2q/1N2b3/2p5/6P1/PP2PPBP/R2R2K1 w - - 2 15
473,0.061595341401695536,0.2080771157233181,0.4007326564920667,0.2340724514799633,0.07571024715434604,0.0530351680642156,0.020275682162872122,0.16304603371988557,False,XCAh8ofi,29.0,2.0,b6b5,60+0,2006.0,r1bQ2nr/pp3p1p/1k2p2q/1N2b3/2p5/6P1/PP2PPBP/R2R2K1 b - - 3 15
474,-0.017489981484960504,-0.0011215339505039612,0.2287209001624848,0.2257503361612886,0.19648835785598173,0.289226016547965,0.08150040058548624,0.1667582981293314,True,XCAh8ofi,30.0,0.0,a2a4,60+0,2109.0,r1bQ2nr/pp3p1p/4p2q/1k2b3/2p5/6P1/PP2PPBP/R2R2K1 w - - 0 16
475,0.025147067850526672,-0.2338611275660531,0.19065571679234528,0.3606085352675018,0.06991127461819213,0.0659968246896937,0.23650809966563513,0.2389893909361438,False,XCAh8ofi,31.0,1.0,b5a6,60+0,2006.0,r1bQ2nr/pp3p1p/4p2q/1k2b3/P1p5/6P1/1P2PPBP/R2R2K1 b - - 0 16
476,0.28188663754344456,0.28188663754344456,0.0,0.28188663754344456,0.28188663754344456,0.21298045230797724,0.0975121294880743,0.04708934862437397,True,XCAh8ofi,32.0,4.0,d8e8,60+0,2109.0,r1bQ2nr/pp3p1p/k3p2q/4b3/P1p5/6P1/1P2PPBP/R2R2K1 w - - 1 17
477,0.0022080297472548693,0.30991822795553736,0.5570753025442094,0.5129642502047393,0.3411084211774801,0.24057184994982728,0.3650508302411203,0.4252893605993303,False,XCAh8ofi,33.0,4.0,a6b6,60+0,2006.0,r1b1Q1nr/pp3p1p/k3p2q/4b3/P1p5/6P1/1P2PPBP/R2R2K1 b - - 2 17
478,0.11435497252611959,0.08343127508679249,0.08343127508679249,0.08343127508679249,0.0031310424873609577,0.0031310424873609577,0.0031310424873609577,0.0031310424873609577,True,XCAh8ofi,34.0,3.0,a4a5,60+0,2109.0,r1b1Q1nr/pp3p1p/1k2p2q/4b3/P1p5/6P1/1P2PPBP/R2R2K1 w - - 3 18
479,0.11457425917798525,-0.21357632660018205,0.0,-0.026436069476592827,0.029024344813960545,0.09314732145002536,0.08712708417184079,-0.04108056295731233,False,XCAh8ofi,35.0,2.0,b6a6,60+0,2006.0,r1b1Q1nr/pp3p1p/1k2p2q/P3b3/2p5/6P1/1P2PPBP/R2R2K1 b - - 0 18
480,-0.018595665638203807,0.0,-0.045765863337277723,-0.045765863337277723,0.0,0.0,0.0794985360023982,-0.0028538114528011693,True,XCAh8ofi,36.0,8.0,f2f4,60+0,2109.0,r1b1Q1nr/pp3p1p/k3p2q/P3b3/2p5/6P1/1P2PPBP/R2R2K1 w - - 1 19
481,0.0,-0.3102762337714499,0.12873482456226193,-0.06471440223993519,0.11565869207307511,0.001961211188137857,0.027006898871824836,0.009028566770512336,False,XCAh8ofi,37.0,5.0,g8f6,60+0,2006.0,r1b1Q1nr/pp3p1p/k3p2q/P3b3/2p2P2/6P1/1P2P1BP/R2R2K1 b - - 0 19
482,0.08066066587188836,-0.009832196354778278,-0.0750738670850788,-0.03583795877230278,0.06234171018154944,-0.07950143235809948,-0.16207340832925488,0.12258462616256971,True,XCAh8ofi,38.0,1.0,e8h8,60+0,2109.0,r1b1Q2r/pp3p1p/k3pn1q/P3b3/2p2P2/6P1/1P2P1BP/R2R2K1 w - - 1 20
483,0.3772255968370454,0.025492693878432504,0.16535701059018415,0.0,0.19015019089874602,0.07792534772870491,0.06738028806837862,0.3015529474562662,False,XCAh8ofi,39.0,1.0,f6g4,60+0,2006.0,r1b4Q/pp3p1p/k3pn1q/P3b3/2p2P2/6P1/1P2P1BP/R2R2K1 b - - 0 20
484,0.17388112327802163,0.2798123209104193,0.13922238794258013,0.3512292077961475,0.4592878646821167,0.3089145441370007,0.24012242122397398,0.4128201738145043,True,XCAh8ofi,40.0,4.0,h8e8,60+0,2109.0,r1b4Q/pp3p1p/k3p2q/P3b3/2p2Pn1/6P1/1P2P1BP/R2R2K1 w - - 1 21
485,0.1778961871604004,0.11968518801298605,0.06191654340259578,0.06297927587492647,0.023368977123082835,0.10665744812503133,0.02647537260085181,-0.22095586641687587,False,XCAh8ofi,41.0,3.0,h6h2,60+0,2006.0,r1b1Q3/pp3p1p/k3p2q/P3b3/2p2Pn1/6P1/1P2P1BP/R2R2K1 b - - 2 21
486,0.1731988797242986,0.17374026672878573,0.28396574438807165,0.1551145650514142,0.24351624140755512,0.5195360832085492,0.6334083182538967,0.5756813846920016,True,XCAh8ofi,42.0,1.0,g1f1,60+0,2109.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2Pn1/6P1/1P2P1Bq/R2R2K1 w - - 0 22
487,0.0,0.0,0.0,0.0,0.0,0.0,-0.1890474147202617,-0.044994754155984945,False,XCAh8ofi,43.0,1.0,g4e3,60+0,2006.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2Pn1/6P1/1P2P1Bq/R2R1K2 b - - 1 22
488,0.2819265815320223,0.2835817489528306,0.26476980410025586,0.4626733854866554,0.6308057045692599,0.2546270605481944,0.20966175967436051,0.4409861953959321,True,XCAh8ofi,44.0,0.0,f1f2,60+0,2109.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/4n1P1/1P2P1Bq/R2R1K2 w - - 2 23
489,0.0,0.0,0.0,-0.0484560306756662,-0.0484560306756662,0.0,0.0,0.00677290648954524,False,XCAh8ofi,45.0,0.0,h2g2,60+0,2006.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/4n1P1/1P2PKBq/R2R4 b - - 3 23
490,0.3141133419594545,0.3046525658552849,0.3046525658552849,0.2957564018974551,0.20685278844804855,-0.0852489186110067,0.378272162484955,0.34998792088894914,True,XCAh8ofi,46.0,1.0,f2e3,60+0,2109.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/4n1P1/1P2PKq1/R2R4 w - - 0 24
491,0.11519174382813066,0.10719737764372103,0.10719737764372103,0.10719737764372103,0.2189148266534361,0.15786040763709558,0.12021501592169412,-0.0007802646050949283,False,XCAh8ofi,47.0,2.0,g2g3,60+0,2006.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/4K1P1/1P2P1q1/R2R4 b - - 0 24
492,0.1608789665923398,0.6835752315723893,0.3046525658552849,0.1424400706877016,0.34463799122396743,0.3033103031457336,0.31984750276075213,0.32266348889101926,True,XCAh8ofi,48.0,2.0,e3d2,60+0,2109.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/4K1q1/1P2P3/R2R4 w - - 0 25
493,0.15322611162649769,0.15322611162649769,0.23233639115769106,0.173337522436059,0.02764616012644487,0.02764616012644487,0.03978105191306765,0.0027340413639745237,False,XCAh8ofi,49.0,0.0,e5f4,60+0,2006.0,r1b1Q3/pp3p1p/k3p3/P3b3/2p2P2/6q1/1P1KP3/R2R4 b - - 1 25
494,0.10255118083181103,-0.1070615173116315,-0.024273901729223724,0.01081520230569133,0.22249427084868878,0.2561070311663345,0.217264167508875,0.18966994851599706,True,XCAh8ofi,50.0,2.0,d2c2,60+0,2109.0,r1b1Q3/pp3p1p/k3p3/P7/2p2b2/6q1/1P1KP3/R2R4 w - - 0 26
